Student ID,Student Country,Question ID,Type of Answer,Question Level,Topic,Subtopic,Keywords
1044,Lithuania,260,0,Basic,Differentiation,Partial Differentiation,First order Gradient
1047,Lithuania,261,0,Basic,Differentiation,Partial Differentiation,First order Gradient
1047,Lithuania,261,0,Basic,Differentiation,Partial Differentiation,First order Gradient
1044,Lithuania,261,1,Basic,Differentiation,Partial Differentiation,First order Gradient
1044,Lithuania,261,1,Basic,Differentiation,Partial Differentiation,First order Gradient
1044,Lithuania,261,1,Basic,Differentiation,Partial Differentiation,First order Gradient
1044,Lithuania,263,1,Basic,Differentiation,Partial Differentiation,First order
1044,Lithuania,263,1,Basic,Differentiation,Partial Differentiation,First order
1044,Lithuania,266,1,Basic,Differentiation,Partial Differentiation,First order Second order
1044,Lithuania,266,1,Basic,Differentiation,Partial Differentiation,First order Second order
1044,Lithuania,267,0,Basic,Differentiation,Partial Differentiation,First order Second order
1044,Lithuania,267,0,Basic,Differentiation,Partial Differentiation,First order Second order
71,Portugal,271,1,Basic,Differentiation,Derivatives,Trigonometric rules Product rule
71,Portugal,271,1,Basic,Differentiation,Derivatives,Trigonometric rules Product rule
71,Portugal,271,1,Basic,Differentiation,Derivatives,Trigonometric rules Product rule
349,Portugal,272,0,Basic,Differentiation,Derivatives,Trigonometric rules Product rule
349,Portugal,272,0,Basic,Differentiation,Derivatives,Trigonometric rules Product rule
91,Lithuania,277,1,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
91,Lithuania,277,1,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
168,Portugal,277,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
168,Portugal,277,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
168,Portugal,277,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
168,Portugal,277,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
168,Portugal,277,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
168,Portugal,277,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
890,Portugal,277,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
890,Portugal,277,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
890,Portugal,277,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
899,Lithuania,277,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
899,Lithuania,277,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1220,Slovenia,277,1,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1220,Slovenia,277,1,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1220,Slovenia,277,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1220,Slovenia,277,1,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1220,Slovenia,277,1,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1220,Slovenia,277,1,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1220,Slovenia,277,1,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1220,Slovenia,277,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1220,Slovenia,277,1,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1220,Slovenia,277,1,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1220,Slovenia,277,1,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
884,Italy,277,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
884,Italy,277,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
851,Italy,277,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
851,Italy,277,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
986,Portugal,278,0,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
986,Portugal,278,0,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1135,Portugal,278,0,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1427,Portugal,278,1,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1135,Portugal,278,0,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1427,Portugal,278,1,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1505,Portugal,283,0,Basic,Optimization,Linear Optimization,Excel solver add-in Simplex method Linear programming
1505,Portugal,283,0,Basic,Optimization,Linear Optimization,Excel solver add-in Simplex method Linear programming
876,Italy,287,1,Basic,Linear Algebra,Linear Transformations,Matrix of a linear transformation
876,Italy,287,1,Basic,Linear Algebra,Linear Transformations,Matrix of a linear transformation
168,Portugal,287,1,Basic,Linear Algebra,Linear Transformations,Matrix of a linear transformation
168,Portugal,287,1,Basic,Linear Algebra,Linear Transformations,Matrix of a linear transformation
168,Portugal,287,0,Basic,Linear Algebra,Linear Transformations,Matrix of a linear transformation
168,Portugal,287,0,Basic,Linear Algebra,Linear Transformations,Matrix of a linear transformation
168,Portugal,287,1,Basic,Linear Algebra,Linear Transformations,Matrix of a linear transformation
168,Portugal,287,1,Basic,Linear Algebra,Linear Transformations,Matrix of a linear transformation
168,Portugal,287,0,Basic,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1219,Portugal,287,0,Basic,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1219,Portugal,287,0,Basic,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1219,Portugal,287,0,Basic,Linear Algebra,Linear Transformations,Matrix of a linear transformation
966,Portugal,287,0,Basic,Linear Algebra,Linear Transformations,Matrix of a linear transformation
966,Portugal,287,0,Basic,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1220,Slovenia,287,1,Basic,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1220,Slovenia,287,1,Basic,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1220,Slovenia,287,1,Basic,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1220,Slovenia,287,1,Basic,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1220,Slovenia,287,1,Basic,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1220,Slovenia,287,1,Basic,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1220,Slovenia,287,1,Basic,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1220,Slovenia,287,0,Basic,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1220,Slovenia,287,1,Basic,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1220,Slovenia,287,1,Basic,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1220,Slovenia,287,0,Basic,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1220,Slovenia,287,0,Basic,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1220,Slovenia,287,1,Basic,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1220,Slovenia,287,0,Basic,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1220,Slovenia,287,0,Basic,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1220,Slovenia,287,1,Basic,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1324,Italy,287,0,Basic,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1324,Italy,287,0,Basic,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1517,Portugal,288,1,Advanced,Linear Algebra,Linear Transformations,Range Kernel
1517,Portugal,288,1,Advanced,Linear Algebra,Linear Transformations,Range Kernel
1517,Portugal,288,0,Advanced,Linear Algebra,Linear Transformations,Range Kernel
1517,Portugal,288,0,Advanced,Linear Algebra,Linear Transformations,Range Kernel
1517,Portugal,288,1,Advanced,Linear Algebra,Linear Transformations,Range Kernel
986,Portugal,288,1,Advanced,Linear Algebra,Linear Transformations,Range Kernel
986,Portugal,288,1,Advanced,Linear Algebra,Linear Transformations,Range Kernel
1427,Portugal,288,1,Advanced,Linear Algebra,Linear Transformations,Range Kernel
1427,Portugal,288,1,Advanced,Linear Algebra,Linear Transformations,Range Kernel
972,Portugal,289,0,Advanced,Linear Algebra,Linear Transformations,Kernel Isomorphism Injective linear application Range
972,Portugal,289,0,Advanced,Linear Algebra,Linear Transformations,Kernel Isomorphism Injective linear application Range
986,Portugal,289,1,Advanced,Linear Algebra,Linear Transformations,Kernel Isomorphism Injective linear application Range
986,Portugal,289,1,Advanced,Linear Algebra,Linear Transformations,Kernel Isomorphism Injective linear application Range
986,Portugal,289,1,Advanced,Linear Algebra,Linear Transformations,Kernel Isomorphism Injective linear application Range
986,Portugal,289,1,Advanced,Linear Algebra,Linear Transformations,Kernel Isomorphism Injective linear application Range
1402,Portugal,289,1,Advanced,Linear Algebra,Linear Transformations,Kernel Isomorphism Injective linear application Range
1402,Portugal,289,1,Advanced,Linear Algebra,Linear Transformations,Kernel Isomorphism Injective linear application Range
72,Portugal,289,0,Advanced,Linear Algebra,Linear Transformations,Kernel Isomorphism Injective linear application Range
72,Portugal,289,0,Advanced,Linear Algebra,Linear Transformations,Kernel Isomorphism Injective linear application Range
840,Italy,289,1,Advanced,Linear Algebra,Linear Transformations,Kernel Isomorphism Injective linear application Range
840,Italy,289,1,Advanced,Linear Algebra,Linear Transformations,Kernel Isomorphism Injective linear application Range
168,Portugal,290,0,Advanced,Linear Algebra,Linear Transformations,Linear application Linearity
168,Portugal,290,0,Advanced,Linear Algebra,Linear Transformations,Linear application Linearity
1351,Portugal,290,1,Advanced,Linear Algebra,Linear Transformations,Linear application Linearity
